,bytes,packets,protocol,sourceIP,Destination IP,timestamp
24794,28645.2,20,70,50.90.73.233,190.173.80.95,24/06/2020 02:56:11.263
24795,22227.5,15,128,181.186.159.214,124.103.27.6,24/06/2020 02:56:11.532
24796,8033.2,6,120,76.216.63.223,115.241.183.104,24/06/2020 02:56:20.805
24797,29551.8,20,114,133.172.176.33,86.230.21.130,24/06/2020 02:56:27.854
24798,13036.0,9,132,117.200.229.211,105.136.171.198,24/06/2020 02:56:35.023
24799,23689.8,16,42,212.108.45.63,210.250.132.36,24/06/2020 02:56:35.794
24800,17713.7,12,105,61.218.104.79,212.108.45.63,24/06/2020 02:56:50.719
24801,15084.7,11,3,135.212.155.161,197.68.7.118,24/06/2020 02:56:57.390
24802,22836.5,16,106,0.216.106.112,0.52.80.132,24/06/2020 02:56:57.751
24803,20516.1,14,141,86.208.209.198,183.179.206.54,24/06/2020 02:56:58.182
24804,26762.1,18,87,105.136.171.198,80.47.65.68,24/06/2020 02:57:01.578
24805,27920.4,19,105,105.136.171.198,67.235.112.122,24/06/2020 02:57:09.799
24806,23751.3,16,52,232.247.19.142,146.201.140.212,24/06/2020 02:57:09.893
24807,17097.0,12,126,166.186.61.60,230.234.44.52,24/06/2020 02:57:15.124
24808,11412.1,8,4,222.175.114.98,228.51.158.175,24/06/2020 02:57:22.702
24809,10171.9,7,136,123.251.76.200,23.158.254.254,24/06/2020 02:57:24.158
24810,5793.9,4,47,112.175.86.198,112.86.153.42,24/06/2020 02:57:36.198
24811,14856.6,10,28,138.201.175.201,190.173.80.95,24/06/2020 02:57:40.171
24812,11749.2,8,2,26.90.225.225,0.216.106.112,24/06/2020 02:57:47.785
24813,14918.1,10,88,45.122.229.55,156.255.220.153,24/06/2020 02:57:53.655
24814,25696.5,18,51,244.224.23.233,92.237.81.13,24/06/2020 02:57:59.912
24815,28846.5,20,8,169.32.8.214,183.179.206.54,24/06/2020 02:58:02.046
24816,17870.2,12,119,18.61.83.207,134.28.37.182,24/06/2020 02:58:02.460
24817,16769.5,12,39,92.237.81.13,123.251.76.200,24/06/2020 02:58:04.460
24818,17434.3,12,22,162.47.42.5,22.30.66.91,24/06/2020 02:58:07.707
24819,20672.6,14,40,16.94.184.236,105.136.171.198,24/06/2020 02:58:10.418
24820,21040.3,15,93,246.35.22.222,80.47.65.68,24/06/2020 02:58:13.195
24821,27350.9,19,135,244.224.23.233,61.21.240.187,24/06/2020 02:58:21.981
24822,26889.9,18,18,0.216.106.112,74.62.102.14,24/06/2020 02:58:41.717
24823,11247.5,8,6,14.10.100.243,0.216.106.112,24/06/2020 02:58:45.067
24824,26864.9,18,89,86.230.21.130,24.121.97.135,24/06/2020 02:58:54.380
24825,6034.5,5,72,133.246.120.133,232.247.19.142,24/06/2020 02:59:08.037
24826,12834.8,9,11,191.128.220.22,18.61.83.207,24/06/2020 02:59:09.646
24827,5954.6,4,78,246.35.22.222,48.161.226.29,24/06/2020 02:59:15.842
24828,13360.0,9,5,35.214.166.134,112.175.86.198,24/06/2020 02:59:19.193
24829,27560.7,19,109,183.179.206.54,133.6.97.181,24/06/2020 02:59:20.273
24830,6786.1,5,45,17.30.10.63,23.158.254.254,24/06/2020 02:59:23.272
24831,4446.9,3,88,48.161.226.29,138.201.175.201,24/06/2020 02:59:30.743
24832,23463.5,16,81,112.175.86.198,20.87.162.15,24/06/2020 02:59:52.104
24833,20372.6,14,55,76.216.63.223,183.179.206.54,24/06/2020 02:59:56.213
24834,3217.6,3,32,127.15.162.97,17.30.10.63,24/06/2020 02:59:57.336
24835,9806.5,7,45,24.121.97.135,14.10.100.243,24/06/2020 03:00:11.573
24836,2861.9,2,11,104.192.155.115,92.237.81.13,24/06/2020 03:00:22.048
24837,17938.0,12,73,226.175.87.1,6.234.229.133,24/06/2020 03:00:30.122
24838,14388.5,10,24,17.30.10.63,123.251.76.200,24/06/2020 03:00:32.085
24839,6089.3,5,112,67.235.112.122,50.90.73.233,24/06/2020 03:00:35.758
24840,19424.7,13,58,117.200.229.211,183.179.206.54,24/06/2020 03:00:37.842
24841,7833.3,6,46,134.151.169.33,186.131.182.81,24/06/2020 03:00:40.490
24842,3891.9,3,63,26.90.225.225,175.140.77.98,24/06/2020 03:00:48.085
24843,12142.4,9,9,57.40.207.108,206.193.219.233,24/06/2020 03:00:58.095
24844,7767.0,6,52,5.131.18.115,244.224.23.233,24/06/2020 03:00:58.365
24845,27498.4,19,26,134.28.37.182,99.164.233.210,24/06/2020 03:01:05.006
24846,8856.0,6,43,222.175.114.98,6.234.229.133,24/06/2020 03:01:12.186
24847,5744.9,4,58,131.74.182.251,117.75.31.227,24/06/2020 03:01:13.740
24848,4331.5,3,132,61.21.240.187,212.108.45.63,24/06/2020 03:01:21.782
24849,14329.5,10,26,119.251.127.31,76.216.63.223,24/06/2020 03:01:22.394
24850,6820.7,5,60,232.247.19.142,181.186.159.214,24/06/2020 03:01:25.911
24851,11720.2,8,108,151.146.33.47,124.103.27.6,24/06/2020 03:01:42.792
24852,27799.3,19,64,94.70.161.139,53.210.106.172,24/06/2020 03:01:48.335
24853,24305.3,17,94,191.128.220.22,215.171.129.185,24/06/2020 03:01:52.378
24854,23333.0,16,138,181.186.159.214,5.131.18.115,24/06/2020 03:01:56.359
24855,7069.4,5,40,184.60.164.241,228.51.158.175,24/06/2020 03:02:03.836
24856,13637.6,10,8,124.103.27.6,117.75.31.227,24/06/2020 03:02:24.893
24857,13265.8,9,75,45.122.229.55,197.68.7.118,24/06/2020 03:02:29.188
24858,3120.1,3,133,140.153.231.187,140.177.30.220,24/06/2020 03:02:30.901
24859,27053.1,19,137,181.186.159.214,61.21.240.187,24/06/2020 03:02:39.249
24860,24815.4,17,90,166.186.61.60,104.192.155.115,24/06/2020 03:02:40.562
24861,24317.0,17,137,61.147.76.157,117.200.229.211,24/06/2020 03:02:46.197
24862,9751.7,7,140,112.86.153.42,161.34.126.141,24/06/2020 03:02:49.521
24863,14793.2,10,92,226.175.87.1,246.35.22.222,24/06/2020 03:02:55.306
24864,18066.5,13,113,20.87.162.15,92.0.195.106,24/06/2020 03:02:55.931
24865,13694.5,10,102,61.21.240.187,186.131.182.81,24/06/2020 03:03:04.051
24866,10027.1,7,61,162.5.231.172,0.52.80.132,24/06/2020 03:03:10.074
24867,24721.6,17,110,35.214.166.134,133.246.120.133,24/06/2020 03:03:16.588
24868,13830.1,10,27,246.35.22.222,0.216.106.112,24/06/2020 03:03:18.524
24869,3446.2,3,112,135.212.155.161,253.33.218.82,24/06/2020 03:03:24.425
24870,25898.8,18,120,230.234.44.52,133.6.97.181,24/06/2020 03:03:25.190
24871,15432.0,11,60,228.51.158.175,222.175.114.98,24/06/2020 03:03:27.522
24872,22138.8,15,42,161.34.126.141,94.70.161.139,24/06/2020 03:03:34.221
24873,28620.7,20,118,61.21.240.187,183.179.206.54,24/06/2020 03:03:42.057
24874,26672.7,18,65,161.34.126.141,140.153.231.187,24/06/2020 03:03:42.314
24875,15938.5,11,109,6.231.251.83,61.223.103.109,24/06/2020 03:04:05.376
24876,23097.5,16,112,83.6.65.33,134.151.169.33,24/06/2020 03:04:07.797
24877,7517.7,6,36,169.32.8.214,105.136.171.198,24/06/2020 03:04:08.775
24878,7114.4,5,66,181.186.159.214,86.204.47.43,24/06/2020 03:04:11.431
24879,1544.1,2,61,92.237.81.13,86.230.21.130,24/06/2020 03:04:18.089
24880,11107.0,8,67,105.136.171.198,26.90.225.225,24/06/2020 03:04:25.948
24881,24814.4,17,66,18.61.83.207,14.10.100.243,24/06/2020 03:04:28.415
24882,5553.4,4,79,57.40.207.108,190.173.80.95,24/06/2020 03:04:30.282
24883,22170.3,15,78,23.158.254.254,210.250.132.36,24/06/2020 03:04:33.992
24884,7188.9,5,15,74.62.102.14,133.6.97.181,24/06/2020 03:04:47.230
24885,2328.9,2,125,50.90.73.233,6.234.229.133,24/06/2020 03:05:00.257
24886,19906.7,14,141,62.188.156.237,92.237.81.13,24/06/2020 03:05:00.821
24887,20559.9,14,18,127.15.162.97,212.108.45.63,24/06/2020 03:05:09.415
24888,9548.2,7,1,61.147.76.157,70.159.11.91,24/06/2020 03:05:19.007
24889,16243.4,11,119,162.5.231.172,133.246.120.133,24/06/2020 03:05:32.507
24890,6590.7,5,125,83.6.65.33,161.34.126.141,24/06/2020 03:05:34.015
24891,14919.1,10,122,140.177.30.220,6.234.229.133,24/06/2020 03:05:34.483
24892,14535.3,10,66,253.33.218.82,94.70.161.139,24/06/2020 03:05:42.867
24893,14407.3,10,84,146.201.140.212,246.35.22.222,24/06/2020 03:05:49.561
24894,5549.4,4,38,232.247.19.142,123.251.76.200,24/06/2020 03:05:50.877
24895,11154.6,8,40,50.90.73.233,226.175.87.1,24/06/2020 03:06:00.552
24896,11367.1,8,79,232.247.19.142,133.246.120.133,24/06/2020 03:06:07.452
24897,22586.5,16,119,197.68.7.118,162.47.42.5,24/06/2020 03:06:23.055
24898,25830.2,18,119,6.231.251.83,175.211.32.50,24/06/2020 03:06:27.184
24899,10982.9,8,111,50.90.73.233,183.179.206.54,24/06/2020 03:06:28.505
24900,2555.3,2,80,123.251.76.200,45.122.229.55,24/06/2020 03:06:32.888
24901,15459.8,11,133,105.136.171.198,22.30.66.91,24/06/2020 03:06:40.919
24902,20909.4,14,51,70.159.11.91,249.235.45.130,24/06/2020 03:06:42.050
24903,6278.7,5,28,74.62.102.14,86.204.47.43,24/06/2020 03:06:45.027
24904,24391.7,17,29,6.231.251.83,62.188.156.237,24/06/2020 03:06:45.169
24905,4005.4,3,142,6.231.251.83,61.147.76.157,24/06/2020 03:07:08.875
24906,5287.0,4,142,112.175.86.198,222.175.114.98,24/06/2020 03:07:09.073
24907,17563.3,12,14,127.15.162.97,67.235.112.122,24/06/2020 03:07:11.508
24908,6955.7,5,18,92.0.195.106,146.201.140.212,24/06/2020 03:07:24.296
24909,28433.5,19,126,50.90.73.233,16.94.184.236,24/06/2020 03:07:24.804
24910,16720.5,12,99,162.47.42.5,41.86.213.91,24/06/2020 03:07:27.660
24911,26971.8,18,62,76.216.63.223,35.214.166.134,24/06/2020 03:07:30.817
24912,20461.5,14,9,76.216.63.223,140.153.231.187,24/06/2020 03:07:33.915
24913,27395.0,19,125,92.143.53.124,181.186.159.214,24/06/2020 03:07:36.657
24914,17962.6,12,133,207.154.241.18,80.47.65.68,24/06/2020 03:07:44.471
24915,11612.2,8,104,61.223.103.109,243.116.233.38,24/06/2020 03:08:02.730
24916,6420.6,5,83,80.47.65.68,6.234.229.133,24/06/2020 03:08:08.699
24917,15928.9,11,79,99.164.233.210,166.186.61.60,24/06/2020 03:08:11.333
24918,20249.8,14,41,186.131.182.81,212.108.45.63,24/06/2020 03:08:20.645
24919,2085.8,2,67,48.161.226.29,186.131.182.81,24/06/2020 03:08:26.829
24920,5991.6,4,0,117.200.229.211,215.171.129.185,24/06/2020 03:08:35.833
24921,16388.2,11,32,18.61.83.207,140.177.30.220,24/06/2020 03:08:38.323
24922,9283.3,7,12,86.230.21.130,246.35.22.222,24/06/2020 03:08:42.146
24923,8877.0,6,48,45.122.229.55,169.32.8.214,24/06/2020 03:08:51.811
24924,5337.3,4,64,230.234.44.52,124.103.27.6,24/06/2020 03:08:54.922
24925,20465.0,14,132,225.169.29.28,99.164.233.210,24/06/2020 03:09:06.371
24926,29344.8,20,131,48.161.226.29,76.216.63.223,24/06/2020 03:09:12.548
24927,4858.0,4,46,134.28.37.182,133.6.97.181,24/06/2020 03:09:12.721
24928,14824.7,10,88,83.6.65.33,197.68.7.118,24/06/2020 03:09:13.487
24929,10395.3,7,71,230.234.44.52,207.154.241.18,24/06/2020 03:09:21.438
24930,4732.3,4,82,104.192.155.115,96.214.68.75,24/06/2020 03:09:24.541
24931,24918.9,17,109,41.86.213.91,83.6.65.33,24/06/2020 03:09:26.459
24932,25915.9,18,123,80.47.65.68,61.218.104.79,24/06/2020 03:09:32.972
24933,3921.4,3,1,48.161.226.29,134.151.169.33,24/06/2020 03:09:41.236
24934,26621.2,18,140,86.208.209.198,6.234.229.133,24/06/2020 03:09:58.040
24935,3211.4,3,101,112.175.86.198,206.193.219.233,24/06/2020 03:10:00.263
24936,11694.7,8,113,226.175.87.1,175.140.77.98,24/06/2020 03:10:06.942
24937,9302.5,7,103,61.218.104.79,197.68.7.118,24/06/2020 03:10:17.495
24938,18872.4,13,102,181.186.159.214,112.86.153.42,24/06/2020 03:10:18.426
24939,23813.6,16,6,17.30.10.63,76.216.63.223,24/06/2020 03:10:31.850
24940,10270.1,7,110,131.74.182.251,212.18.213.174,24/06/2020 03:10:43.333
24941,10991.6,8,83,6.231.251.83,0.216.106.112,24/06/2020 03:10:44.295
24942,27891.9,19,51,123.251.76.200,119.251.127.31,24/06/2020 03:10:49.928
24943,26052.6,18,66,207.154.241.18,96.214.68.75,24/06/2020 03:10:50.759
24944,3861.5,3,11,61.218.104.79,191.128.220.22,24/06/2020 03:10:58.442
24945,29464.7,20,97,99.164.233.210,62.188.156.237,24/06/2020 03:11:00.376
24946,2276.7,2,54,119.251.127.31,0.216.106.112,24/06/2020 03:11:09.483
24947,29550.8,20,38,175.211.32.50,18.61.83.207,24/06/2020 03:11:09.687
24948,9923.4,7,33,0.52.80.132,232.247.19.142,24/06/2020 03:11:12.233
24949,9258.1,7,100,112.175.86.198,86.204.47.43,24/06/2020 03:11:23.271
24950,14825.1,10,129,190.173.80.95,228.51.158.175,24/06/2020 03:11:36.740
24951,7962.3,6,27,86.208.209.198,61.21.240.187,24/06/2020 03:11:46.305
24952,3783.0,3,91,94.70.161.139,161.34.126.141,24/06/2020 03:11:46.435
24953,8512.4,6,58,79.8.150.240,134.151.169.33,24/06/2020 03:11:50.191
24954,28850.2,20,35,190.173.80.95,16.94.184.236,24/06/2020 03:11:54.562
24955,9113.3,7,102,232.247.19.142,161.34.126.141,24/06/2020 03:12:11.063
24956,2152.5,2,21,133.246.120.133,207.154.241.18,24/06/2020 03:12:11.330
24957,26728.5,18,13,57.40.207.108,79.8.150.240,24/06/2020 03:12:11.556
24958,3549.1,3,127,115.241.183.104,135.212.155.161,24/06/2020 03:12:17.030
24959,25090.3,17,86,105.136.171.198,119.251.127.31,24/06/2020 03:12:20.035
24960,15466.1,11,80,151.146.33.47,134.151.169.33,24/06/2020 03:12:20.366
24961,15229.9,11,97,222.175.114.98,92.237.81.13,24/06/2020 03:12:28.678
24962,23928.0,16,25,80.47.65.68,6.231.251.83,24/06/2020 03:12:37.666
24963,22923.7,16,51,127.15.162.97,17.30.10.63,24/06/2020 03:12:44.667
24964,21514.7,15,115,80.47.65.68,105.136.171.198,24/06/2020 03:12:53.155
24965,2521.9,2,25,62.188.156.237,244.224.23.233,24/06/2020 03:13:07.079
24966,26158.8,18,120,169.32.8.214,48.161.226.29,24/06/2020 03:13:10.552
24967,8631.9,6,16,70.159.11.91,253.33.218.82,24/06/2020 03:13:21.141
24968,11015.4,8,23,112.86.153.42,140.153.231.187,24/06/2020 03:13:23.807
24969,12354.3,9,97,62.188.156.237,104.192.155.115,24/06/2020 03:13:23.912
24970,26546.8,18,116,222.175.114.98,62.188.156.237,24/06/2020 03:13:24.615
24971,25807.2,18,1,135.212.155.161,94.70.161.139,24/06/2020 03:13:42.633
24972,22944.3,16,120,105.136.171.198,68.162.88.105,24/06/2020 03:13:50.231
24973,14307.0,10,119,214.215.93.187,140.177.30.220,24/06/2020 03:13:54.240
24974,21045.5,15,20,99.164.233.210,207.154.241.18,24/06/2020 03:13:58.606
24975,7444.5,5,50,16.94.184.236,156.255.220.153,24/06/2020 03:14:09.620
24976,29231.5,20,95,50.90.73.233,207.154.241.18,24/06/2020 03:14:11.689
24977,22005.7,15,57,50.90.73.233,214.215.93.187,24/06/2020 03:14:15.042
24978,14478.2,10,88,92.143.53.124,243.116.233.38,24/06/2020 03:14:18.341
24979,11947.6,8,40,166.186.61.60,20.87.162.15,24/06/2020 03:14:29.582
24980,14065.7,10,67,61.147.76.157,215.171.129.185,24/06/2020 03:14:33.874
24981,26303.4,18,105,94.70.161.139,230.234.44.52,24/06/2020 03:14:35.829
24982,10970.4,8,143,83.6.65.33,6.231.251.83,24/06/2020 03:14:38.105
24983,15901.0,11,73,79.8.150.240,166.186.61.60,24/06/2020 03:14:43.406
24984,17049.5,12,76,67.235.112.122,24.121.97.135,24/06/2020 03:14:59.897
24985,9801.5,7,108,0.52.80.132,151.146.33.47,24/06/2020 03:15:03.954
24986,17731.9,12,71,133.6.97.181,169.32.8.214,24/06/2020 03:15:09.733
24987,14844.8,10,2,76.216.63.223,124.103.27.6,24/06/2020 03:15:14.934
24988,23221.9,16,41,86.204.47.43,45.122.229.55,24/06/2020 03:15:25.359
24989,23086.1,16,128,74.62.102.14,96.214.68.75,24/06/2020 03:15:25.875
24990,16425.7,11,134,156.255.220.153,61.21.240.187,24/06/2020 03:15:30.943
24991,17334.1,12,17,124.103.27.6,244.224.23.233,24/06/2020 03:15:35.971
24992,18367.6,13,46,133.6.97.181,207.154.241.18,24/06/2020 03:15:42.289
24993,5193.6,4,49,67.235.112.122,243.116.233.38,24/06/2020 03:15:52.889
24994,12854.5,9,121,225.169.29.28,166.186.61.60,24/06/2020 03:15:57.669
24995,6476.4,5,14,222.175.114.98,161.34.126.141,24/06/2020 03:16:00.120
24996,3755.6,3,54,190.173.80.95,197.68.7.118,24/06/2020 03:16:03.238
24997,25358.1,17,105,41.86.213.91,92.0.195.106,24/06/2020 03:16:08.214
24998,17245.3,12,30,127.15.162.97,186.131.182.81,24/06/2020 03:16:08.912
24999,5846.7,4,92,183.179.206.54,67.235.112.122,24/06/2020 03:16:14.984
25000,4696.3,4,8,115.241.183.104,92.143.53.124,24/06/2020 03:16:23.336
25001,26110.7,18,93,175.140.77.98,61.223.103.109,24/06/2020 03:16:40.700
25002,24955.4,17,87,6.234.229.133,206.193.219.233,24/06/2020 03:16:46.481
25003,22412.3,15,109,68.162.88.105,186.131.182.81,24/06/2020 03:16:57.382
25004,12967.0,9,27,151.146.33.47,134.28.37.182,24/06/2020 03:17:03.360
25005,3951.1,3,22,14.10.100.243,67.235.112.122,24/06/2020 03:17:04.720
25006,5021.4,4,119,86.208.209.198,228.51.158.175,24/06/2020 03:17:12.066
25007,21676.9,15,109,79.8.150.240,86.230.21.130,24/06/2020 03:17:24.024
25008,3581.1,3,135,86.230.21.130,61.223.103.109,24/06/2020 03:17:30.651
25009,15132.5,11,137,138.201.175.201,53.210.106.172,24/06/2020 03:17:44.796
25010,6573.2,5,41,23.158.254.254,183.179.206.54,24/06/2020 03:17:45.200
25011,11901.4,8,3,207.154.241.18,99.164.233.210,24/06/2020 03:17:46.631
25012,11946.9,8,143,6.231.251.83,226.175.87.1,24/06/2020 03:17:58.233
25013,3752.1,3,47,133.172.176.33,18.61.83.207,24/06/2020 03:18:03.518
25014,12864.2,9,82,23.158.254.254,222.175.114.98,24/06/2020 03:18:09.085
25015,28056.4,19,128,133.6.97.181,112.86.153.42,24/06/2020 03:18:13.292
25016,6992.3,5,26,5.131.18.115,117.200.229.211,24/06/2020 03:18:13.335
25017,4952.8,4,130,123.251.76.200,18.61.83.207,24/06/2020 03:18:22.378
25018,29352.8,20,128,156.255.220.153,127.15.162.97,24/06/2020 03:18:30.734
25019,24553.4,17,116,135.212.155.161,45.122.229.55,24/06/2020 03:18:37.260
25020,13532.9,10,26,5.131.18.115,140.177.30.220,24/06/2020 03:18:39.721
25021,14287.9,10,142,6.234.229.133,45.122.229.55,24/06/2020 03:18:59.907
25022,27229.6,19,10,191.128.220.22,99.164.233.210,24/06/2020 03:19:10.068
25023,22298.7,15,90,86.230.21.130,105.136.171.198,24/06/2020 03:19:13.024
25024,15602.5,11,19,0.216.106.112,246.35.22.222,24/06/2020 03:19:17.201
25025,3429.4,3,130,61.21.240.187,53.210.106.172,24/06/2020 03:19:23.123
25026,29362.9,20,27,17.30.10.63,96.214.68.75,24/06/2020 03:19:28.442
25027,1950.1,2,16,135.212.155.161,140.153.231.187,24/06/2020 03:19:28.650
25028,29223.1,20,91,41.86.213.91,6.231.251.83,24/06/2020 03:19:29.266
25029,7546.6,6,2,249.235.45.130,80.47.65.68,24/06/2020 03:19:31.299
25030,9643.0,7,56,70.159.11.91,162.5.231.172,24/06/2020 03:19:36.962
25031,24015.9,17,39,62.188.156.237,6.231.251.83,24/06/2020 03:20:05.261
25032,15617.0,11,46,0.52.80.132,117.200.229.211,24/06/2020 03:20:15.818
25033,2336.6,2,2,175.211.32.50,210.250.132.36,24/06/2020 03:20:19.484
25034,16747.1,12,2,67.235.112.122,61.147.76.157,24/06/2020 03:20:23.054
25035,16023.6,11,137,61.218.104.79,92.143.53.124,24/06/2020 03:20:27.166
25036,8238.1,6,130,67.235.112.122,68.162.88.105,24/06/2020 03:20:35.210
25037,15258.0,11,112,133.246.120.133,117.75.31.227,24/06/2020 03:20:38.123
25038,21037.8,15,42,117.75.31.227,156.255.220.153,24/06/2020 03:20:48.814
25039,6708.2,5,136,146.201.140.212,92.0.195.106,24/06/2020 03:20:52.476
25040,6524.1,5,7,16.94.184.236,104.192.155.115,24/06/2020 03:21:11.228
25041,12313.2,9,124,191.128.220.22,190.173.80.95,24/06/2020 03:21:15.675
25042,26209.3,18,74,112.86.153.42,133.6.97.181,24/06/2020 03:21:22.587
25043,18616.5,13,59,26.90.225.225,253.33.218.82,24/06/2020 03:21:33.527
25044,16130.4,11,17,53.210.106.172,123.251.76.200,24/06/2020 03:21:37.197
25045,22714.4,16,44,123.251.76.200,14.10.100.243,24/06/2020 03:21:43.366
25046,9711.5,7,135,5.131.18.115,23.158.254.254,24/06/2020 03:21:44.499
25047,27410.3,19,83,225.169.29.28,226.175.87.1,24/06/2020 03:21:51.271
25048,28935.9,20,102,244.224.23.233,86.208.209.198,24/06/2020 03:21:56.465
25049,7558.5,6,11,48.161.226.29,197.68.7.118,24/06/2020 03:22:08.653
25050,18267.6,13,131,191.128.220.22,133.6.97.181,24/06/2020 03:22:14.455
25051,9518.6,7,57,146.201.140.212,67.235.112.122,24/06/2020 03:22:14.834
25052,17550.0,12,25,117.200.229.211,96.214.68.75,24/06/2020 03:22:17.584
25053,22625.5,16,129,133.6.97.181,86.204.47.43,24/06/2020 03:22:19.826
25054,3093.2,3,73,232.247.19.142,0.216.106.112,24/06/2020 03:22:24.659
25055,11956.7,8,70,190.173.80.95,0.216.106.112,24/06/2020 03:22:38.991
25056,16806.8,12,119,253.33.218.82,135.212.155.161,24/06/2020 03:22:41.372
25057,3637.4,3,107,79.8.150.240,92.237.81.13,24/06/2020 03:22:45.240
25058,17240.6,12,70,76.216.63.223,243.116.233.38,24/06/2020 03:23:02.797
25059,24738.0,17,1,115.241.183.104,166.186.61.60,24/06/2020 03:23:22.725
25060,24483.0,17,93,86.208.209.198,140.153.231.187,24/06/2020 03:23:26.510
25061,10223.8,7,40,228.51.158.175,191.128.220.22,24/06/2020 03:23:33.690
25062,29260.5,20,53,146.201.140.212,0.216.106.112,24/06/2020 03:23:37.769
25063,6185.7,5,137,243.116.233.38,225.169.29.28,24/06/2020 03:23:39.705
25064,20106.1,14,12,191.128.220.22,131.74.182.251,24/06/2020 03:23:49.401
25065,18316.7,13,7,61.147.76.157,232.247.19.142,24/06/2020 03:23:57.156
25066,14764.8,10,46,92.237.81.13,14.10.100.243,24/06/2020 03:23:59.195
25067,14613.3,10,76,161.34.126.141,0.52.80.132,24/06/2020 03:24:02.464
25068,23225.2,16,74,151.146.33.47,162.47.42.5,24/06/2020 03:24:03.753
25069,3492.8,3,81,162.5.231.172,175.211.32.50,24/06/2020 03:24:21.175
25070,9833.7,7,11,83.6.65.33,14.10.100.243,24/06/2020 03:24:26.934
25071,8653.0,6,2,146.201.140.212,61.218.104.79,24/06/2020 03:24:28.253
25072,26275.3,18,7,133.246.120.133,207.154.241.18,24/06/2020 03:24:31.724
25073,17345.3,12,135,133.172.176.33,123.251.76.200,24/06/2020 03:24:32.771
25074,14125.0,10,112,140.153.231.187,212.108.45.63,24/06/2020 03:24:46.308
25075,17360.7,12,133,214.215.93.187,112.175.86.198,24/06/2020 03:24:55.338
25076,25226.1,17,54,226.175.87.1,228.51.158.175,24/06/2020 03:25:01.164
25077,5016.3,4,53,48.161.226.29,112.175.86.198,24/06/2020 03:25:03.943
25078,12692.1,9,73,23.158.254.254,6.234.229.133,24/06/2020 03:25:07.255
25079,6996.9,5,139,5.131.18.115,123.251.76.200,24/06/2020 03:25:18.646
25080,17201.5,12,109,162.47.42.5,175.140.77.98,24/06/2020 03:25:26.246
25081,25779.6,18,35,230.234.44.52,83.6.65.33,24/06/2020 03:25:26.436
25082,9275.4,7,136,169.32.8.214,26.90.225.225,24/06/2020 03:25:26.933
25083,6223.9,5,28,61.223.103.109,115.241.183.104,24/06/2020 03:25:32.114
25084,4079.4,3,122,35.214.166.134,50.90.73.233,24/06/2020 03:25:49.607
25085,3038.8,3,61,225.169.29.28,156.255.220.153,24/06/2020 03:26:07.902
25086,10948.2,8,112,61.218.104.79,166.186.61.60,24/06/2020 03:26:22.172
25087,5877.2,4,90,214.215.93.187,246.35.22.222,24/06/2020 03:26:34.296
25088,2684.2,2,89,67.235.112.122,92.0.195.106,24/06/2020 03:26:36.210
25089,4302.8,3,90,243.116.233.38,175.211.32.50,24/06/2020 03:26:37.808
25090,19623.0,14,61,61.21.240.187,230.234.44.52,24/06/2020 03:26:38.497
25091,25729.2,18,138,207.154.241.18,197.68.7.118,24/06/2020 03:26:42.122
25092,5018.3,4,72,24.121.97.135,117.75.31.227,24/06/2020 03:26:50.665
25093,7447.1,5,35,112.175.86.198,14.10.100.243,24/06/2020 03:26:57.207
25094,16014.3,11,97,183.179.206.54,249.235.45.130,24/06/2020 03:27:05.555
25095,6008.2,5,124,134.151.169.33,175.140.77.98,24/06/2020 03:27:10.539
25096,20601.5,14,114,166.186.61.60,207.154.241.18,24/06/2020 03:27:10.975
25097,24835.5,17,58,215.171.129.185,83.6.65.33,24/06/2020 03:27:25.207
25098,16494.4,11,99,104.192.155.115,112.175.86.198,24/06/2020 03:27:28.629
25099,12970.2,9,8,207.154.241.18,166.186.61.60,24/06/2020 03:27:29.122
25100,2021.8,2,5,230.234.44.52,181.186.159.214,24/06/2020 03:27:47.350
25101,18677.0,13,84,127.15.162.97,246.35.22.222,24/06/2020 03:27:48.468
25102,16763.0,12,76,190.173.80.95,26.90.225.225,24/06/2020 03:27:55.739
25103,25138.1,17,94,124.103.27.6,41.86.213.91,24/06/2020 03:28:00.779
25104,4223.3,3,52,206.193.219.233,197.68.7.118,24/06/2020 03:28:17.350
25105,5281.4,4,44,162.47.42.5,92.0.195.106,24/06/2020 03:28:19.203
25106,3754.7,3,122,53.210.106.172,124.103.27.6,24/06/2020 03:28:23.825
25107,28698.0,20,12,112.86.153.42,212.18.213.174,24/06/2020 03:28:31.159
25108,9098.1,7,123,244.224.23.233,138.201.175.201,24/06/2020 03:28:40.267
25109,8751.3,6,48,92.0.195.106,135.212.155.161,24/06/2020 03:28:42.642
25110,5250.3,4,81,140.177.30.220,79.8.150.240,24/06/2020 03:28:50.935
25111,6913.3,5,20,48.161.226.29,86.230.21.130,24/06/2020 03:28:51.124
25112,8549.7,6,83,61.147.76.157,191.128.220.22,24/06/2020 03:29:02.512
25113,12244.9,9,9,61.147.76.157,96.214.68.75,24/06/2020 03:29:08.791
25114,16891.2,12,135,23.158.254.254,67.235.112.122,24/06/2020 03:29:13.242
25115,4377.2,3,112,191.128.220.22,61.218.104.79,24/06/2020 03:29:33.324
25116,6140.3,5,55,190.173.80.95,105.136.171.198,24/06/2020 03:29:37.864
25117,21124.4,15,102,246.35.22.222,83.6.65.33,24/06/2020 03:29:39.416
