,bytes,packets,protocol,sourceIP,Destination IP,timestamp
23978,3953.9,3,105,54.131.121.98,61.81.132.21,2020-06-24 01:52:29.809
23979,20749.2,14,27,205.6.132.114,180.247.82.119,2020-06-24 01:52:34.058
23980,9479.0,7,33,190.252.46.73,0.62.108.76,2020-06-24 01:52:34.111
23981,2269.5,2,141,0.115.106.226,138.252.149.34,2020-06-24 01:52:38.634
23982,29904.6,20,54,98.169.163.119,186.32.121.13,2020-06-24 01:52:42.562
23983,11741.0,8,11,124.159.7.197,140.142.78.140,2020-06-24 01:52:52.233
23984,3490.1,3,139,37.200.202.36,216.119.192.226,2020-06-24 01:52:57.161
23985,23807.2,16,131,136.96.195.122,161.25.213.249,2020-06-24 01:52:57.962
23986,5276.1,4,87,181.117.188.61,19.215.106.26,2020-06-24 01:52:59.031
23987,8983.0,6,27,236.130.236.130,144.84.100.74,2020-06-24 01:52:59.346
23988,23291.6,16,35,17.162.243.192,174.105.168.146,2020-06-24 01:53:01.567
23989,9052.6,7,62,101.217.216.36,195.220.205.127,2020-06-24 01:53:02.455
23990,12743.9,9,8,93.80.193.204,225.127.59.101,2020-06-24 01:53:06.886
23991,14459.9,10,1,31.101.227.129,81.93.78.176,2020-06-24 01:53:14.547
23992,3384.3,3,31,220.41.210.82,162.19.85.49,2020-06-24 01:53:15.645
23993,24397.7,17,95,88.78.117.23,178.34.146.209,2020-06-24 01:53:15.998
23994,22350.9,15,86,175.75.130.65,163.176.142.106,2020-06-24 01:53:20.399
23995,3317.3,3,99,76.96.109.201,143.88.24.136,2020-06-24 01:53:22.986
23996,7578.5,6,50,222.88.52.236,168.183.213.244,2020-06-24 01:53:33.689
23997,6142.1,5,112,163.0.248.180,14.64.101.115,2020-06-24 01:53:39.676
23998,2140.3,2,33,48.81.144.103,252.242.67.87,2020-06-24 01:53:40.893
23999,24139.5,17,15,111.86.242.9,210.238.103.111,2020-06-24 01:53:41.695
24000,19895.2,14,2,33.237.101.213,74.12.198.70,2020-06-24 01:53:46.151
24001,18617.8,13,33,211.15.9.10,189.244.55.244,2020-06-24 01:53:51.442
24002,6499.8,5,101,204.139.158.5,226.133.162.127,2020-06-24 01:53:59.111
24003,9525.9,7,108,208.188.68.111,235.175.93.19,2020-06-24 01:54:04.112
24004,14542.4,10,35,128.212.216.170,84.101.213.156,2020-06-24 01:54:05.686
24005,28492.9,19,67,253.183.4.240,205.251.90.248,2020-06-24 01:54:11.066
24006,5983.4,4,91,36.162.118.60,60.70.214.88,2020-06-24 01:54:14.498
24007,14604.3,10,66,7.173.125.140,48.236.41.132,2020-06-24 01:54:15.110
24008,28469.0,19,68,13.196.231.240,58.174.128.76,2020-06-24 01:54:15.476
24009,1835.6,2,4,12.89.240.167,191.107.239.51,2020-06-24 01:54:20.930
24010,21693.7,15,59,242.155.139.82,118.6.40.190,2020-06-24 01:54:25.805
24011,2798.1,2,102,161.168.38.168,224.254.169.76,2020-06-24 01:54:28.254
24012,6209.4,5,62,207.188.247.110,222.90.247.18,2020-06-24 01:54:30.793
24013,27768.6,19,100,71.163.97.171,92.167.220.15,2020-06-24 01:54:36.243
24014,6734.1,5,1,112.215.220.51,241.38.148.35,2020-06-24 01:54:36.464
24015,27647.6,19,96,36.178.71.205,98.105.186.173,2020-06-24 01:54:40.202
24016,13447.4,9,82,114.89.119.173,83.93.65.66,2020-06-24 01:54:43.949
24017,27719.5,19,47,30.78.79.199,211.158.66.235,2020-06-24 01:54:55.046
24018,11167.2,8,97,133.45.149.192,199.26.140.98,2020-06-24 01:55:00.129
24019,25318.2,17,127,227.100.194.108,197.138.106.25,2020-06-24 01:55:01.178
24020,23276.3,16,104,243.249.11.98,72.242.28.188,2020-06-24 01:55:02.032
24021,8537.4,6,49,141.36.234.233,18.252.114.164,2020-06-24 01:55:15.862
24022,23133.7,16,19,215.111.146.209,51.130.67.1,2020-06-24 01:55:15.942
24023,29078.8,20,0,79.174.82.153,241.175.141.164,2020-06-24 01:55:22.692
24024,16657.4,12,34,52.231.234.199,118.64.68.106,2020-06-24 01:55:22.833
24025,10244.3,7,24,154.162.108.86,196.230.16.228,2020-06-24 01:55:23.031
24026,5455.3,4,95,147.181.122.224,179.9.154.154,2020-06-24 01:55:23.967
24027,24835.3,17,56,57.196.38.179,73.80.196.244,2020-06-24 01:55:35.537
24028,4044.3,3,57,235.148.166.203,139.158.184.61,2020-06-24 01:55:38.884
24029,7364.9,5,62,48.54.93.248,248.206.244.147,2020-06-24 01:55:42.266
24030,26181.4,18,132,124.13.114.110,174.87.200.38,2020-06-24 01:55:54.006
24031,2776.9,2,91,35.109.17.141,74.148.204.28,2020-06-24 01:55:56.928
24032,24817.3,17,86,117.114.212.42,234.234.178.95,2020-06-24 01:55:57.948
24033,21446.4,15,38,43.124.91.107,136.162.107.203,2020-06-24 01:56:09.176
24034,29853.9,20,135,37.102.133.239,149.128.27.14,2020-06-24 01:56:10.457
24035,8967.0,6,130,161.246.225.185,210.62.75.32,2020-06-24 01:56:13.865
24036,22333.4,15,11,5.214.2.248,99.171.54.10,2020-06-24 01:56:14.009
24037,20317.8,14,24,105.156.64.10,175.76.248.79,2020-06-24 01:56:15.737
24038,20271.3,14,108,205.77.54.52,37.5.232.239,2020-06-24 01:56:19.531
24039,15162.5,11,25,90.58.44.195,128.196.98.197,2020-06-24 01:56:28.052
24040,25730.9,18,124,206.222.108.189,36.165.63.94,2020-06-24 01:56:29.056
24041,23861.5,16,63,30.164.123.70,214.141.18.164,2020-06-24 01:56:35.408
24042,27520.6,19,128,6.230.152.127,185.243.104.49,2020-06-24 01:56:36.312
24043,24427.6,17,139,230.70.247.89,88.121.0.193,2020-06-24 01:56:38.809
24044,6759.0,5,54,238.157.194.26,12.185.31.89,2020-06-24 01:56:39.257
24045,21310.1,15,23,30.50.120.124,200.149.244.160,2020-06-24 01:56:39.923
24046,16342.7,11,129,111.92.161.186,85.240.134.48,2020-06-24 01:56:50.281
24047,18373.4,13,100,210.62.75.32,202.33.152.175,2020-06-24 01:56:50.889
24048,12990.9,9,69,82.223.138.127,241.222.141.14,2020-06-24 01:57:03.924
24049,28059.0,19,132,166.42.223.118,110.61.137.203,2020-06-24 01:57:14.064
24050,15326.6,11,20,198.24.24.116,85.217.248.137,2020-06-24 01:57:14.224
24051,24670.6,17,108,81.210.165.227,10.244.61.211,2020-06-24 01:57:14.427
24052,13481.1,9,135,164.162.60.129,247.220.172.4,2020-06-24 01:57:15.704
24053,27133.4,19,25,179.59.235.101,108.230.146.21,2020-06-24 01:57:17.205
24054,19748.3,14,116,49.9.250.163,139.233.180.223,2020-06-24 01:57:24.009
24055,3550.7,3,98,53.42.72.18,141.233.237.242,2020-06-24 01:57:24.958
24056,19450.3,13,142,172.49.163.171,101.59.156.71,2020-06-24 01:57:32.047
24057,4093.6,3,107,184.80.4.60,226.72.93.56,2020-06-24 01:57:36.217
24058,26107.9,18,67,223.217.4.121,12.127.90.13,2020-06-24 01:57:38.332
24059,28323.9,19,111,33.206.114.204,143.163.255.165,2020-06-24 01:57:43.816
24060,17830.6,12,79,68.168.221.118,22.255.84.201,2020-06-24 01:57:56.568
24061,15919.0,11,61,12.21.105.88,159.65.171.139,2020-06-24 01:57:56.772
24062,6013.7,5,110,185.233.151.125,218.53.61.4,2020-06-24 01:57:57.498
24063,25932.4,18,124,180.215.132.1,229.139.251.58,2020-06-24 01:58:04.971
24064,22052.8,15,28,212.201.239.86,75.111.94.75,2020-06-24 01:58:08.990
24065,18623.1,13,134,56.165.45.12,115.42.252.43,2020-06-24 01:58:13.377
24066,4917.3,4,106,151.219.191.142,193.75.184.68,2020-06-24 01:58:16.842
24067,13455.9,9,5,101.38.100.119,109.46.61.195,2020-06-24 01:58:18.061
24068,16116.5,11,87,251.83.134.91,240.51.233.66,2020-06-24 01:58:21.263
24069,9942.7,7,34,42.86.0.19,77.93.234.32,2020-06-24 01:58:22.131
24070,23311.7,16,48,90.182.112.59,186.193.123.124,2020-06-24 01:58:25.536
24071,15821.0,11,11,201.62.198.151,163.195.221.38,2020-06-24 01:58:36.635
24072,19760.1,14,37,61.61.240.26,141.201.26.121,2020-06-24 01:58:41.245
24073,8938.8,6,75,147.161.107.195,169.183.248.33,2020-06-24 01:58:44.996
24074,18977.2,13,64,36.11.75.246,167.229.16.76,2020-06-24 01:58:50.078
24075,8794.0,6,33,42.19.131.32,84.166.17.157,2020-06-24 01:58:53.067
24076,20407.8,14,14,119.33.180.154,1.41.100.172,2020-06-24 01:58:53.974
24077,17552.8,12,27,95.225.210.83,230.190.145.1,2020-06-24 01:58:56.454
24078,27485.6,19,1,43.104.140.247,7.177.218.25,2020-06-24 01:59:02.432
24079,5935.0,4,104,69.246.193.195,128.168.30.65,2020-06-24 01:59:03.813
24080,21281.3,15,109,94.246.77.41,219.107.227.85,2020-06-24 01:59:04.650
24081,18269.9,13,100,154.63.253.137,45.168.244.247,2020-06-24 01:59:05.084
24082,8542.2,6,96,136.134.238.202,14.61.131.212,2020-06-24 01:59:22.966
24083,15117.9,11,4,81.144.12.59,46.181.128.168,2020-06-24 01:59:27.453
24084,8431.6,6,38,61.254.5.27,128.48.73.184,2020-06-24 01:59:29.796
24085,13957.0,10,118,249.169.17.160,66.39.47.198,2020-06-24 01:59:30.926
24086,5667.7,4,118,96.101.81.226,36.98.82.169,2020-06-24 01:59:34.074
24087,26211.2,18,72,37.188.221.14,134.213.239.9,2020-06-24 01:59:35.110
24088,23434.3,16,102,177.188.124.187,145.152.130.249,2020-06-24 01:59:37.622
24089,25423.8,17,102,21.127.149.130,172.148.132.95,2020-06-24 01:59:41.045
24090,5628.8,4,47,141.244.32.50,165.81.92.130,2020-06-24 01:59:42.439
24091,11536.3,8,139,128.65.207.175,231.111.175.254,2020-06-24 01:59:45.715
24092,8919.3,6,108,146.171.163.129,32.207.151.244,2020-06-24 01:59:46.197
24093,22366.5,15,29,53.127.194.79,94.27.147.245,2020-06-24 02:00:00.281
24094,22201.9,15,53,25.0.87.72,6.134.212.88,2020-06-24 02:00:06.872
24095,23203.4,16,15,48.58.99.26,185.250.150.151,2020-06-24 02:00:10.607
24096,1993.0,2,56,237.21.135.57,43.176.244.62,2020-06-24 02:00:11.668
24097,18123.3,13,98,58.174.128.76,140.189.112.244,2020-06-24 02:00:17.191
24098,21115.2,15,37,141.40.74.50,66.6.107.58,2020-06-24 02:00:20.131
24099,8307.8,6,10,49.219.29.225,255.207.9.61,2020-06-24 02:00:20.620
24100,5808.5,4,34,165.168.235.58,118.95.157.208,2020-06-24 02:00:30.481
24101,10354.0,7,36,27.135.248.89,18.248.116.214,2020-06-24 02:00:33.363
24102,19725.5,14,17,85.228.66.226,74.147.155.122,2020-06-24 02:00:33.847
24103,22581.8,16,114,209.218.123.139,100.121.162.168,2020-06-24 02:00:35.885
24104,15418.1,11,83,198.24.24.116,10.151.88.72,2020-06-24 02:00:36.980
24105,29352.8,20,80,255.97.162.149,230.173.239.124,2020-06-24 02:00:48.597
24106,23842.9,16,11,172.214.82.175,141.220.10.112,2020-06-24 02:00:49.319
24107,13360.4,9,26,51.131.124.209,92.47.23.178,2020-06-24 02:00:56.031
24108,13203.0,9,134,183.164.206.249,84.134.14.230,2020-06-24 02:01:00.551
24109,6889.6,5,53,158.197.216.102,230.182.53.151,2020-06-24 02:01:07.466
24110,6387.9,5,61,232.92.39.76,183.141.103.10,2020-06-24 02:01:10.113
24111,22665.7,16,36,79.56.172.2,45.189.217.141,2020-06-24 02:01:13.922
24112,2600.3,2,54,200.30.210.185,0.113.172.37,2020-06-24 02:01:16.168
24113,29800.5,20,97,64.78.10.70,115.7.95.28,2020-06-24 02:01:26.813
24114,5779.1,4,102,110.215.48.170,210.154.87.118,2020-06-24 02:01:31.955
24115,24084.3,17,130,92.42.198.148,223.13.132.228,2020-06-24 02:01:34.325
24116,13481.3,9,12,172.161.95.249,67.231.174.54,2020-06-24 02:01:35.341
24117,12009.8,9,72,191.8.0.193,200.70.169.64,2020-06-24 02:01:42.281
24118,29487.2,20,4,223.0.146.108,159.227.60.241,2020-06-24 02:01:45.568
24119,4146.4,3,8,135.135.80.49,225.22.73.119,2020-06-24 02:01:52.229
24120,24469.0,17,111,243.6.174.23,64.192.240.237,2020-06-24 02:01:56.915
24121,22836.8,16,22,117.88.17.159,106.194.186.88,2020-06-24 02:01:58.134
24122,19542.1,14,124,223.23.6.216,51.60.59.176,2020-06-24 02:02:05.127
24123,28007.9,19,71,118.116.177.2,98.65.209.48,2020-06-24 02:02:12.558
24124,28117.2,19,51,5.242.104.189,76.87.203.150,2020-06-24 02:02:15.145
24125,4207.6,3,99,29.72.228.76,81.144.12.59,2020-06-24 02:02:24.042
24126,15345.4,11,22,182.221.52.214,120.103.150.18,2020-06-24 02:02:28.007
24127,29326.8,20,136,66.27.11.115,253.127.240.180,2020-06-24 02:02:29.786
24128,19109.1,13,133,244.69.139.162,58.195.35.46,2020-06-24 02:02:33.018
24129,19106.0,13,16,157.40.238.7,185.161.206.134,2020-06-24 02:02:34.645
24130,7820.3,6,107,90.52.3.3,114.26.74.0,2020-06-24 02:02:40.310
24131,24327.4,17,77,32.18.164.250,97.171.220.141,2020-06-24 02:02:42.490
24132,26286.1,18,53,193.240.149.245,3.135.250.38,2020-06-24 02:02:48.294
24133,7948.3,6,136,152.148.232.147,244.162.202.103,2020-06-24 02:02:53.238
24134,26324.8,18,112,117.154.161.165,55.81.163.173,2020-06-24 02:02:59.889
24135,21974.5,15,22,199.150.96.165,8.100.249.3,2020-06-24 02:02:59.909
24136,4630.3,4,95,35.28.135.79,207.8.4.38,2020-06-24 02:03:02.158
24137,7919.5,6,31,193.170.253.100,65.197.116.6,2020-06-24 02:03:05.084
24138,21615.2,15,79,114.1.12.28,76.252.40.12,2020-06-24 02:03:08.185
24139,24569.6,17,86,178.183.193.76,201.164.46.224,2020-06-24 02:03:08.535
24140,4141.6,3,96,239.107.179.30,110.61.137.203,2020-06-24 02:03:09.581
24141,13122.5,9,101,254.251.251.1,234.250.234.205,2020-06-24 02:03:15.155
24142,26453.0,18,135,244.221.122.169,104.185.66.143,2020-06-24 02:03:16.218
24143,15674.3,11,69,122.202.70.34,179.4.201.203,2020-06-24 02:03:29.065
24144,11842.7,8,108,127.176.89.158,206.77.46.98,2020-06-24 02:03:31.818
24145,10958.5,8,128,0.243.250.42,127.37.114.142,2020-06-24 02:03:34.827
24146,22078.4,15,23,65.3.201.32,91.141.182.72,2020-06-24 02:03:50.903
24147,8404.4,6,101,117.111.170.104,186.47.120.189,2020-06-24 02:03:53.408
24148,7077.2,5,44,188.188.117.137,239.19.153.102,2020-06-24 02:03:58.583
24149,18184.6,13,132,45.31.210.144,153.175.78.106,2020-06-24 02:03:59.008
24150,3603.5,3,66,167.219.209.234,158.118.214.180,2020-06-24 02:04:03.034
24151,20859.4,14,32,232.20.177.11,153.197.247.47,2020-06-24 02:04:07.884
24152,21708.5,15,120,181.7.119.2,116.62.40.165,2020-06-24 02:04:10.668
24153,20610.6,14,102,118.88.16.220,92.150.253.173,2020-06-24 02:04:16.110
24154,3540.9,3,114,150.47.127.140,58.186.120.240,2020-06-24 02:04:20.094
24155,10864.5,8,83,46.169.84.211,240.61.117.173,2020-06-24 02:04:27.931
24156,15792.5,11,130,54.137.138.134,19.215.106.26,2020-06-24 02:04:28.270
24157,2282.3,2,103,201.214.127.207,117.154.161.165,2020-06-24 02:04:31.130
24158,3461.7,3,65,244.58.10.37,82.176.60.172,2020-06-24 02:04:31.842
24159,14254.2,10,81,167.88.74.136,51.157.138.59,2020-06-24 02:04:36.788
24160,23835.0,16,44,33.66.5.69,130.92.127.33,2020-06-24 02:04:51.992
24161,16854.3,12,66,235.111.174.166,5.188.231.195,2020-06-24 02:04:53.396
24162,12251.5,9,137,152.20.194.143,182.221.52.214,2020-06-24 02:04:55.335
24163,5993.5,4,125,114.1.12.28,47.145.169.154,2020-06-24 02:04:58.620
24164,1806.2,2,23,216.175.31.197,120.36.231.114,2020-06-24 02:05:02.789
24165,18289.6,13,86,45.31.210.144,85.5.167.229,2020-06-24 02:05:04.554
24166,9208.7,7,0,183.243.46.246,227.174.212.187,2020-06-24 02:05:09.942
24167,12695.4,9,24,105.94.247.124,40.189.113.184,2020-06-24 02:05:11.026
24168,5535.7,4,27,176.44.74.200,238.59.159.165,2020-06-24 02:05:16.272
24169,26485.6,18,6,183.121.185.46,159.21.124.80,2020-06-24 02:05:17.196
24170,3608.6,3,45,59.30.222.174,44.238.79.66,2020-06-24 02:05:19.148
24171,13948.0,10,135,166.147.168.105,229.202.154.56,2020-06-24 02:05:24.075
24172,27030.5,19,125,133.110.112.121,197.62.250.214,2020-06-24 02:05:27.121
24173,3631.7,3,22,232.9.144.197,58.174.128.76,2020-06-24 02:05:34.780
24174,22624.8,16,138,235.236.218.143,114.196.194.92,2020-06-24 02:05:34.913
24175,13119.3,9,66,67.95.20.13,116.223.160.71,2020-06-24 02:05:35.700
24176,24236.6,17,0,93.169.18.2,100.218.85.120,2020-06-24 02:05:43.592
24177,16809.4,12,27,88.102.114.62,228.124.3.233,2020-06-24 02:05:43.824
24178,25478.1,17,135,177.56.79.250,24.244.135.100,2020-06-24 02:06:00.438
24179,10069.8,7,18,177.114.67.37,129.161.38.57,2020-06-24 02:06:02.150
24180,23928.1,16,58,73.231.105.54,109.210.16.15,2020-06-24 02:06:09.167
24181,5726.7,4,131,254.63.230.78,203.160.204.128,2020-06-24 02:06:13.463
24182,24992.3,17,46,24.52.229.33,40.87.156.89,2020-06-24 02:06:15.908
24183,18586.0,13,105,115.27.0.250,147.207.49.23,2020-06-24 02:06:18.375
24184,6733.4,5,107,162.107.176.51,142.149.179.131,2020-06-24 02:06:28.361
24185,6726.6,5,27,30.234.39.173,119.145.135.175,2020-06-24 02:06:36.834
24186,17231.7,12,105,21.24.46.41,215.5.145.162,2020-06-24 02:06:47.905
24187,23629.0,16,19,13.46.121.0,138.250.179.71,2020-06-24 02:06:53.213
24188,22047.6,15,66,146.152.221.213,18.69.216.91,2020-06-24 02:06:54.129
24189,3539.8,3,83,245.124.16.222,246.247.127.112,2020-06-24 02:06:54.436
24190,10559.7,8,17,4.29.81.113,197.133.86.166,2020-06-24 02:06:54.936
24191,14953.8,10,101,158.92.186.217,30.42.178.244,2020-06-24 02:06:55.676
24192,10426.3,7,13,28.202.175.24,29.195.46.164,2020-06-24 02:07:03.034
24193,25752.3,18,108,98.60.59.145,84.171.5.221,2020-06-24 02:07:03.290
24194,19868.7,14,83,136.101.107.216,0.35.154.181,2020-06-24 02:07:07.220
24195,3934.9,3,104,70.251.213.204,13.252.68.95,2020-06-24 02:07:08.069
24196,10842.1,8,27,78.76.174.215,201.182.251.66,2020-06-24 02:07:16.661
24197,29601.7,20,98,211.17.26.107,248.114.197.207,2020-06-24 02:07:17.346
24198,17787.2,12,11,158.121.12.126,13.113.50.203,2020-06-24 02:07:24.298
24199,26949.4,18,50,7.83.51.204,156.47.132.76,2020-06-24 02:07:31.388
24200,3176.1,3,25,123.51.163.156,80.223.70.110,2020-06-24 02:07:44.238
24201,12265.9,9,17,169.27.239.207,135.38.249.55,2020-06-24 02:07:44.677
24202,27174.2,19,133,20.60.37.139,176.55.115.113,2020-06-24 02:07:46.715
24203,25556.3,18,35,150.179.140.247,164.123.58.51,2020-06-24 02:07:47.876
24204,23728.0,16,49,21.24.46.41,38.172.198.211,2020-06-24 02:07:57.537
24205,10697.5,8,76,251.182.87.14,35.80.145.148,2020-06-24 02:07:58.090
24206,1878.7,2,9,111.231.71.163,177.131.145.254,2020-06-24 02:08:01.479
24207,8611.5,6,133,221.11.77.133,246.64.134.80,2020-06-24 02:08:02.320
24208,14714.7,10,112,241.203.115.145,11.246.159.87,2020-06-24 02:08:10.112
24209,15479.7,11,92,231.108.210.60,139.34.69.18,2020-06-24 02:08:13.210
24210,4645.4,4,82,148.198.32.51,6.134.212.88,2020-06-24 02:08:18.438
24211,15321.7,11,115,51.237.11.186,22.207.160.91,2020-06-24 02:08:19.528
24212,16582.6,12,25,2.55.178.102,221.129.85.178,2020-06-24 02:08:21.883
24213,18255.7,13,94,112.30.159.70,227.45.248.251,2020-06-24 02:08:21.906
24214,20027.6,14,60,247.184.41.233,35.110.125.86,2020-06-24 02:08:26.732
24215,24574.0,17,127,205.222.91.169,56.83.20.40,2020-06-24 02:08:31.744
24216,5705.2,4,118,223.144.25.159,51.5.131.71,2020-06-24 02:08:32.099
24217,5226.6,4,97,76.210.98.139,65.113.62.101,2020-06-24 02:08:41.968
24218,21899.7,15,16,88.127.205.139,147.139.112.181,2020-06-24 02:08:51.559
24219,27156.0,19,91,25.141.199.9,146.57.55.232,2020-06-24 02:08:54.534
24220,19462.4,13,54,108.49.1.132,128.48.73.184,2020-06-24 02:09:02.546
24221,20830.3,14,27,245.240.210.255,131.159.253.62,2020-06-24 02:09:06.885
24222,17613.7,12,49,127.182.25.68,245.93.89.138,2020-06-24 02:09:07.792
24223,8015.5,6,83,180.99.129.254,235.205.55.190,2020-06-24 02:09:16.251
24224,28945.3,20,133,112.232.120.228,101.117.128.161,2020-06-24 02:09:23.056
24225,14918.7,10,130,46.144.212.211,50.176.0.154,2020-06-24 02:09:28.123
24226,15621.3,11,48,146.130.69.39,169.35.253.138,2020-06-24 02:09:34.117
24227,21147.8,15,24,57.103.35.246,248.219.127.44,2020-06-24 02:09:36.205
24228,7792.8,6,37,2.80.233.251,241.202.51.129,2020-06-24 02:09:38.214
24229,8973.7,6,4,142.46.214.67,0.115.106.226,2020-06-24 02:09:44.412
24230,13162.9,9,3,205.142.224.32,235.123.103.84,2020-06-24 02:09:52.576
24231,28602.8,20,4,116.222.187.84,139.159.204.209,2020-06-24 02:09:53.895
24232,17086.5,12,103,204.55.163.119,234.177.194.87,2020-06-24 02:09:55.952
24233,18062.4,13,70,247.149.41.15,198.198.22.132,2020-06-24 02:09:58.910
24234,12276.8,9,140,208.201.237.88,193.245.94.201,2020-06-24 02:10:04.775
24235,29756.6,20,64,114.190.183.237,229.83.201.173,2020-06-24 02:10:10.408
24236,10897.3,8,111,233.73.9.23,183.127.22.50,2020-06-24 02:10:11.970
24237,12491.3,9,71,100.63.148.184,12.239.97.80,2020-06-24 02:10:25.777
24238,25087.3,17,141,155.155.146.99,242.55.47.241,2020-06-24 02:10:29.902
24239,13499.1,9,135,175.174.211.250,110.1.164.152,2020-06-24 02:10:31.222
24240,27853.1,19,139,112.170.111.198,92.62.226.72,2020-06-24 02:10:35.060
24241,21951.7,15,137,136.193.91.102,223.85.13.50,2020-06-24 02:10:44.406
24242,4016.5,3,120,76.108.238.228,246.22.240.199,2020-06-24 02:10:46.772
24243,18332.1,13,5,148.17.72.228,186.87.126.253,2020-06-24 02:10:47.323
24244,11167.5,8,58,21.24.46.41,36.248.90.19,2020-06-24 02:10:49.899
24245,15164.8,11,40,245.243.179.119,27.56.13.41,2020-06-24 02:10:51.850
24246,28919.9,20,83,17.168.88.41,200.154.36.59,2020-06-24 02:10:54.132
24247,17095.0,12,56,31.134.196.85,253.78.232.7,2020-06-24 02:10:59.452
24248,16775.6,12,39,78.44.101.204,179.224.115.72,2020-06-24 02:11:03.003
24249,4693.9,4,108,231.237.111.43,106.126.243.127,2020-06-24 02:11:05.961
24250,24064.0,17,40,20.201.162.28,154.80.81.17,2020-06-24 02:11:08.639
24251,16070.4,11,83,144.226.213.22,75.109.181.169,2020-06-24 02:11:14.913
24252,8901.6,6,115,163.164.139.64,158.187.181.125,2020-06-24 02:11:18.415
24253,8521.7,6,83,248.225.69.250,172.195.42.171,2020-06-24 02:11:27.362
24254,20974.3,14,82,91.247.200.142,226.25.41.101,2020-06-24 02:11:29.831
24255,12548.9,9,138,234.200.6.27,175.79.134.151,2020-06-24 02:11:34.109
24256,15589.2,11,72,51.169.77.34,105.101.91.96,2020-06-24 02:11:43.716
24257,18911.1,13,142,198.53.217.224,142.98.75.50,2020-06-24 02:11:44.086
24258,24736.9,17,48,121.244.6.131,209.221.170.98,2020-06-24 02:11:47.026
24259,28714.0,20,41,17.2.179.93,0.224.65.105,2020-06-24 02:11:47.730
24260,23152.1,16,141,99.158.96.5,189.69.177.168,2020-06-24 02:11:56.905
24261,15304.5,11,63,47.244.13.227,99.221.165.176,2020-06-24 02:11:57.268
24262,6958.1,5,57,73.21.132.175,75.147.22.118,2020-06-24 02:12:00.637
24263,27916.7,19,96,197.225.56.7,253.140.113.119,2020-06-24 02:12:01.357
24264,5515.7,4,17,13.83.202.115,117.154.161.165,2020-06-24 02:12:09.284
24265,23790.4,16,75,210.111.204.141,194.122.18.146,2020-06-24 02:12:10.945
24266,8825.7,6,126,40.206.143.92,222.103.145.9,2020-06-24 02:12:16.688
24267,6834.7,5,88,31.7.9.230,183.26.64.0,2020-06-24 02:12:18.896
24268,2983.3,2,80,195.75.8.25,141.244.32.50,2020-06-24 02:12:20.904
24269,14297.7,10,84,6.38.13.201,45.255.75.213,2020-06-24 02:12:26.574
24270,5841.1,4,52,200.59.66.75,147.94.97.153,2020-06-24 02:12:33.507
24271,21054.5,15,85,53.118.155.244,48.217.6.254,2020-06-24 02:12:37.763
24272,25383.7,17,3,66.68.220.108,149.87.243.180,2020-06-24 02:12:45.603
24273,28118.6,19,115,162.98.4.249,205.254.230.165,2020-06-24 02:12:49.147
24274,24140.5,17,37,241.155.201.251,211.254.219.66,2020-06-24 02:12:52.404
24275,29300.2,20,139,182.168.84.241,62.65.202.25,2020-06-24 02:12:55.509
24276,10758.2,8,46,73.71.95.188,244.7.94.130,2020-06-24 02:13:07.947
24277,7540.2,6,26,68.210.173.48,249.169.17.160,2020-06-24 02:13:10.216
24278,24525.9,17,109,1.36.191.107,109.137.1.118,2020-06-24 02:13:11.301
24279,5511.3,4,112,188.161.176.255,240.66.153.68,2020-06-24 02:13:21.013
24280,5245.2,4,143,96.84.160.3,5.116.26.203,2020-06-24 02:13:22.182
24281,28952.5,20,95,194.160.165.129,179.139.239.6,2020-06-24 02:13:24.146
24282,28992.0,20,4,9.141.246.129,15.148.22.134,2020-06-24 02:13:30.269
24283,2827.2,2,90,79.79.69.125,150.2.89.81,2020-06-24 02:13:36.541
24284,12916.0,9,71,133.243.122.56,120.56.8.169,2020-06-24 02:13:36.838
24285,2950.6,2,41,149.29.103.227,57.125.142.130,2020-06-24 02:13:44.125
24286,11217.2,8,0,56.83.20.40,179.178.93.44,2020-06-24 02:13:47.176
24287,29418.3,20,47,53.56.139.244,157.232.19.204,2020-06-24 02:13:49.192
24288,22490.6,15,70,53.132.174.64,155.48.223.29,2020-06-24 02:13:54.621
24289,4208.2,3,12,37.188.221.14,178.54.202.0,2020-06-24 02:13:59.680
24290,24321.2,17,29,134.129.149.34,170.117.121.57,2020-06-24 02:14:03.521
24291,14873.5,10,13,54.200.190.237,156.117.232.197,2020-06-24 02:14:10.344
24292,5564.1,4,120,185.189.35.226,103.4.188.163,2020-06-24 02:14:14.120
24293,29460.1,20,3,25.101.120.77,178.181.131.10,2020-06-24 02:14:17.793
24294,18310.8,13,36,214.242.178.100,120.9.168.178,2020-06-24 02:14:20.098
24295,8700.1,6,94,101.176.22.80,24.182.27.187,2020-06-24 02:14:22.776
24296,21754.3,15,19,132.93.52.145,97.4.62.148,2020-06-24 02:14:26.030
24297,7687.0,6,65,204.8.195.200,24.33.186.34,2020-06-24 02:14:32.319
24298,7271.1,5,11,179.224.115.72,166.42.223.118,2020-06-24 02:14:34.837
24299,26792.4,18,36,145.2.67.152,12.146.183.241,2020-06-24 02:14:39.861
24300,7505.5,6,56,40.193.54.55,12.102.113.161,2020-06-24 02:14:41.284
24301,13314.3,9,113,253.20.152.107,42.19.131.32,2020-06-24 02:14:47.795
