,bytes,packets,protocol,source IP,source domain name,source port,destination IP,destination domain name,destination port,timestamp
2227,21627.0,15,89,116.9.207.196,lamanyana.cat,80,198.122.147.126,mro.co.jp,80,2020-06-23 12:30:30.760
2228,16848.5,12,127,229.168.203.2,lecolonialsf.com,443,27.1.214.207,rinsetanksystems.net,443,2020-06-23 12:30:31.154
2229,27786.9,19,1,74.101.84.62,foodproductiondaily.com,80,133.134.178.49,uniekbo.nl,443,2020-06-23 12:30:32.470
2230,4729.5,4,124,208.81.255.39,019240.live,1089,97.98.149.104,api.addthis.com,80,2020-06-23 12:30:39.995
2231,21310.9,15,5,218.251.214.210,maxxis.co.uk,1395,197.177.0.50,blinds-2go.co.uk,661,2020-06-23 12:30:44.426
2232,7018.7,5,123,193.237.131.241,rivercruiseadvisor.com,80,115.194.75.3,vreme.com,443,2020-06-23 12:30:47.495
2233,20787.6,14,58,3.31.169.23,saftysign.ir,7410,240.30.225.86,scienceabc.com,80,2020-06-23 12:30:49.561
2234,1588.2,2,18,87.254.166.26,shearsman.com,443,255.7.11.121,hxymh.icu,443,2020-06-23 12:30:50.157
2235,27226.3,19,137,195.100.78.132,fasts.de,8044,123.35.166.98,51miaofang.com,80,2020-06-23 12:30:50.395
2236,29864.9,20,103,231.203.210.166,tardigrad.website,80,97.121.194.36,travelactive.nl,80,2020-06-23 12:30:53.306
2237,2204.0,2,138,176.16.1.25,pinardelajuliana.org,1593,75.52.97.184,wotsit.org,80,2020-06-23 12:30:58.547
2238,22434.1,15,96,91.151.67.91,richfieldmn.gov,443,94.217.127.244,search-marketing.info,80,2020-06-23 12:30:59.532
2239,26148.9,18,87,21.37.37.55,diyhomeworld.com,43188,138.25.44.180,521151.info,443,2020-06-23 12:31:02.726
2240,21294.6,15,95,177.147.181.187,sting.co,443,225.114.216.213,truefoodnow.org,80,2020-06-23 12:31:03.403
2241,18521.4,13,71,167.9.103.21,blogup.com,80,192.1.105.222,xpkpo.com.cn,80,2020-06-23 12:31:04.349
2242,6361.3,5,128,5.42.23.220,voyance-telephone-gratuite.com,3522,78.4.107.16,zorzettoivan.it,443,2020-06-23 12:31:06.536
2243,4795.6,4,54,228.244.126.104,humanrightsnepal.org,25002,192.1.105.222,xpkpo.com.cn,443,2020-06-23 12:31:12.893
2244,7628.4,6,20,97.157.246.1,cartermuseum.org,443,254.199.53.247,redfin.ca,80,2020-06-23 12:31:15.830
2245,27859.0,19,129,130.81.207.36,auchan.ua,34964,130.91.71.147,np.edu,80,2020-06-23 12:31:18.359
2246,2625.1,2,139,114.196.98.211,adulttagrugby.co.za,5553,235.190.221.190,shimizubank.co.jp,3465,2020-06-23 12:31:21.366
2247,6881.2,5,77,221.255.122.185,afibscore.com,5087,251.117.134.167,dcvkt.icu,80,2020-06-23 12:31:21.577
2248,3219.9,3,0,56.183.89.166,wholesalejerseysnflforcheapest.com,3631,243.248.84.230,keeneeng.com,80,2020-06-23 12:31:24.939
2249,3654.5,3,81,40.8.33.40,bupa.com,443,243.248.84.230,keeneeng.com,58,2020-06-23 12:31:25.946
2250,16765.3,12,43,139.5.237.69,dperezphoto.com,443,177.22.163.227,be3p.com,80,2020-06-23 12:31:33.582
2251,7572.3,6,90,218.251.214.210,maxxis.co.uk,80,193.12.172.61,rushabhjackie.com,80,2020-06-23 12:31:35.820
2252,9867.1,7,54,62.130.26.99,imaging.org,1427,248.19.227.120,articlecity.com,443,2020-06-23 12:31:35.966
2253,8056.6,6,5,146.195.69.249,fkt63.ru,80,114.196.98.211,adulttagrugby.co.za,443,2020-06-23 12:31:36.722
2254,13756.8,10,63,29.79.14.221,espacoacademico.com.br,80,106.230.227.99,jwv.org,443,2020-06-23 12:31:37.047
2255,25743.0,18,113,88.25.231.28,emlk.de,443,204.78.122.122,goole.com,443,2020-06-23 12:31:37.539
2256,12121.7,9,81,157.146.177.155,loveinq.com,80,86.93.220.13,topadultreview.com,80,2020-06-23 12:31:42.454
2257,17109.9,12,9,169.217.184.142,nhomkinhhoangphat.com,80,143.135.152.193,securenet.net,80,2020-06-23 12:31:45.214
2258,10895.7,8,127,55.148.30.241,markbittman.com,443,237.197.45.157,8kok10n103DGA.com,443,2020-06-23 12:31:52.750
2259,5014.7,4,58,38.222.51.4,e5421.com,443,226.217.241.78,zuffa.biz,443,2020-06-23 12:31:53.300
2260,2083.9,2,41,182.170.28.25,nbty.gov.cn,443,238.39.72.109,hbindustry.cn,443,2020-06-23 12:31:55.442
2261,9946.9,7,4,37.156.204.131,cybirg.com,243,78.4.107.16,zorzettoivan.it,80,2020-06-23 12:31:57.119
2262,27281.6,19,16,132.128.57.17,ismarttiger.com,80,19.72.247.31,cyvdd.icu,443,2020-06-23 12:31:57.929
2263,4231.5,3,118,196.162.11.225,jingbu.cn,80,208.81.255.39,019240.live,80,2020-06-23 12:31:58.217
2264,4472.4,3,142,229.127.172.186,lodoeshop.com,443,184.57.0.131,jagfn.com,443,2020-06-23 12:31:59.526
2265,21911.3,15,57,126.9.131.143,mycoursehelp.com,443,182.170.28.25,nbty.gov.cn,80,2020-06-23 12:32:00.216
2266,9891.3,7,18,5.52.80.70,dsjfaisalabad.gov.pk,80,91.151.67.91,richfieldmn.gov,443,2020-06-23 12:32:00.371
2267,25595.8,18,39,105.237.1.153,ziahs.com,443,197.60.98.41,tv7.kz,80,2020-06-23 12:32:01.464
2268,4873.6,4,2,7.225.34.218,sdncentral.com,80,218.251.214.210,maxxis.co.uk,443,2020-06-23 12:32:05.269
2269,23634.9,16,70,126.102.151.64,black-crows.com,443,72.120.188.93,fwcdn.pl,443,2020-06-23 12:32:06.811
2270,3348.4,3,36,232.127.30.91,sheu.org.uk,80,154.216.43.146,remakelearning.org,4045,2020-06-23 12:32:07.147
2271,18907.1,13,66,28.81.69.0,billigekreditesuche.top,80,17.101.93.156,488088g.com,3277,2020-06-23 12:32:08.246
2272,13847.6,10,66,234.113.98.19,eugmbh.de,208,17.101.93.156,488088g.com,80,2020-06-23 12:32:10.604
2273,3184.7,3,141,145.195.220.213,dudescience.net,80,126.187.86.220,ppzdravi.cz,7778,2020-06-23 12:32:15.781
2274,28737.4,20,87,242.30.104.243,demographix.com,7020,158.0.21.72,locanto.ca,443,2020-06-23 12:32:16.965
2275,19279.3,13,84,55.148.30.241,markbittman.com,80,139.5.237.69,dperezphoto.com,443,2020-06-23 12:32:17.946
2276,29171.3,20,14,5.45.145.100,gzg2b.gov.cn,80,107.223.184.49,vialogues.com,443,2020-06-23 12:32:22.992
2277,22752.3,16,108,157.4.236.166,premierdevelopment.ru,3321,38.222.51.4,e5421.com,80,2020-06-23 12:32:23.741
2278,8057.1,6,12,156.12.173.72,postpartum.org,62,96.90.186.45,sptechcon.com,80,2020-06-23 12:32:25.730
2279,21053.1,15,16,221.68.45.74,qeeq.com,443,113.125.127.172,ntrajx.cn,3521,2020-06-23 12:32:33.720
2280,27651.3,19,28,139.5.237.69,dperezphoto.com,21846,62.130.26.99,imaging.org,3519,2020-06-23 12:32:37.744
2281,10130.5,7,107,158.252.188.224,041c4aoq1DGA.com,80,193.237.131.241,rivercruiseadvisor.com,80,2020-06-23 12:32:40.098
2282,10277.1,7,45,251.28.50.174,mrdfood.com,443,134.22.90.251,dienstgezondheidjeugd.nl,443,2020-06-23 12:32:41.366
2283,21527.1,15,116,175.176.130.14,wk-pharma.fr,443,134.72.119.210,xvidoes.site,80,2020-06-23 12:32:43.199
2284,17646.9,12,73,54.152.214.180,inlandsbanan.se,80,20.83.12.253,topsteelcommercial.com,443,2020-06-23 12:32:44.616
2285,29210.3,20,21,47.230.88.127,short.pub,443,232.127.30.91,sheu.org.uk,177,2020-06-23 12:32:45.064
2286,14411.1,10,91,185.104.138.123,austhrutime.com,1129,114.101.57.64,advancedrecoverysystems.com,80,2020-06-23 12:32:52.870
2287,3588.6,3,91,126.52.134.101,hosting22.com,80,240.30.225.86,scienceabc.com,443,2020-06-23 12:32:56.445
2288,15752.9,11,96,116.153.31.19,astrium.com,8732,143.135.152.193,securenet.net,443,2020-06-23 12:32:56.684
2289,19361.6,13,34,140.92.57.155,jxjaxf.com.cn,443,126.52.134.101,hosting22.com,80,2020-06-23 12:32:57.566
2290,20715.3,14,47,205.50.200.106,noninewage.com,443,134.22.90.251,dienstgezondheidjeugd.nl,5676,2020-06-23 12:32:59.199
2291,6422.5,5,133,21.217.84.104,supermen-124.ru,80,25.17.222.25,dtrm.de,80,2020-06-23 12:33:03.036
2292,6771.0,5,20,245.113.73.93,aptnnews.ca,80,238.200.17.199,hellocreativefamily.com,443,2020-06-23 12:33:03.944
2293,22731.3,16,41,218.134.155.101,rockfordfosgate.biz,2218,232.127.30.91,sheu.org.uk,2392,2020-06-23 12:33:04.212
2294,24331.0,17,107,251.28.50.174,mrdfood.com,80,228.244.126.104,humanrightsnepal.org,443,2020-06-23 12:33:04.703
2295,22928.2,16,128,25.61.203.6,merrytomarry.ph,443,228.244.126.104,humanrightsnepal.org,80,2020-06-23 12:33:10.396
2296,9518.1,7,95,5.45.145.100,gzg2b.gov.cn,443,164.158.98.33,coin-hive.com,80,2020-06-23 12:33:11.628
2297,5303.0,4,19,207.157.159.71,suvbvk.icu,80,200.218.173.47,space-blogs.com,443,2020-06-23 12:33:11.825
2298,16302.1,11,91,89.101.69.98,immigrationforum.org,443,254.199.53.247,redfin.ca,22350,2020-06-23 12:33:15.786
2299,27047.7,19,24,107.223.184.49,vialogues.com,443,44.90.236.61,guestbookcentral.com,80,2020-06-23 12:33:17.623
2300,2172.6,2,49,0.45.91.91,tbget.com,80,238.200.17.199,hellocreativefamily.com,80,2020-06-23 12:33:17.662
2301,5440.1,4,23,58.252.185.11,ibon.com.tw,443,255.7.11.121,hxymh.icu,80,2020-06-23 12:33:22.644
2302,5684.6,4,56,21.217.84.104,supermen-124.ru,443,143.135.152.193,securenet.net,80,2020-06-23 12:33:23.950
2303,24967.6,17,14,56.183.89.166,wholesalejerseysnflforcheapest.com,443,193.58.73.163,sexandthewhitecity.com,80,2020-06-23 12:33:28.048
2304,29950.0,20,97,24.63.62.185,modavracha.com,80,96.169.88.76,yweb.sk,80,2020-06-23 12:33:31.555
2305,24082.1,17,124,182.147.34.8,chamospastry.com,2385,188.5.161.198,tjaf.com.cn,80,2020-06-23 12:33:33.891
2306,12394.8,9,24,100.205.24.123,uggolx.nu,3797,83.246.59.217,acne.se,4163,2020-06-23 12:33:34.591
2307,26684.7,18,139,157.183.126.119,thehealthynfit.com,80,71.56.147.195,yourboulder.com,80,2020-06-23 12:33:35.632
2308,15290.1,11,95,5.52.80.70,dsjfaisalabad.gov.pk,7040,215.127.250.98,fbwbnx.com.cn,1354,2020-06-23 12:33:35.744
2309,24485.0,17,55,123.135.198.60,2000888.com,443,0.45.91.91,tbget.com,80,2020-06-23 12:33:37.799
2310,10207.3,7,123,176.16.1.25,pinardelajuliana.org,443,185.104.138.123,austhrutime.com,443,2020-06-23 12:33:38.661
2311,25516.2,18,2,223.223.38.139,einam.com,443,123.135.198.60,2000888.com,443,2020-06-23 12:33:40.321
2312,15256.1,11,45,30.107.69.174,jpn.org,80,71.58.225.52,giipo.com,443,2020-06-23 12:33:42.043
2313,26825.4,18,106,125.166.235.8,ziffdavisinternet.com,443,193.237.131.241,rivercruiseadvisor.com,2034,2020-06-23 12:33:46.716
2314,2594.8,2,33,151.99.94.76,sweetloveshower.com,80,18.12.24.123,tbevents.nl,80,2020-06-23 12:33:48.262
2315,16514.1,12,36,229.171.57.54,q7y7zcnikDGA.com,1598,123.135.198.60,2000888.com,443,2020-06-23 12:33:52.597
2316,12474.6,9,101,193.58.73.163,sexandthewhitecity.com,80,103.209.58.228,webnotions.com,3962,2020-06-23 12:33:56.151
2317,5506.1,4,141,56.183.89.166,wholesalejerseysnflforcheapest.com,80,185.225.190.1,qnamaker.ai,443,2020-06-23 12:34:00.176
2318,26428.5,18,6,116.242.28.46,vanessavallely.com,443,76.81.110.179,vpsite.it,443,2020-06-23 12:34:01.650
2319,26044.1,18,100,90.56.87.54,realviewdigital.com,443,139.44.70.234,rtl-west.de,443,2020-06-23 12:34:02.549
2320,13897.9,10,93,47.179.131.22,vrindaindia.com,443,182.170.28.25,nbty.gov.cn,443,2020-06-23 12:34:03.267
2321,27130.1,19,63,178.129.43.219,ecomexi.com.mx,774,157.146.177.155,loveinq.com,443,2020-06-23 12:34:19.651
2322,22201.8,15,83,54.133.151.123,gamestor.org,443,113.125.127.172,ntrajx.cn,2147,2020-06-23 12:34:21.282
2323,6122.5,5,51,7.85.161.213,zwogo.icu,443,5.42.23.220,voyance-telephone-gratuite.com,443,2020-06-23 12:34:21.992
2324,16857.3,12,110,76.239.161.120,haiku-os.org,80,0.45.91.91,tbget.com,443,2020-06-23 12:34:25.218
2325,12866.0,9,44,192.1.105.222,xpkpo.com.cn,1055,61.62.217.31,supersentai.com,443,2020-06-23 12:34:33.027
2326,15794.2,11,79,118.253.152.82,justamir.com,80,193.12.172.61,rushabhjackie.com,2137,2020-06-23 12:34:34.225
2327,3556.2,3,63,63.222.208.213,theblockcrypto.com,443,55.36.158.252,cstrikes.ru,443,2020-06-23 12:34:35.598
2328,1768.3,2,9,116.54.43.230,franklincountyauditor.com,80,138.25.44.180,521151.info,80,2020-06-23 12:34:38.263
2329,22090.6,15,108,151.99.94.76,sweetloveshower.com,443,145.195.220.213,dudescience.net,443,2020-06-23 12:34:41.777
2330,23401.5,16,105,26.243.181.172,americanagriculturist.com,80,154.216.43.146,remakelearning.org,80,2020-06-23 12:34:41.931
2331,20620.5,14,30,85.124.153.92,concordmedical.com,80,130.91.71.147,np.edu,443,2020-06-23 12:34:42.319
2332,29695.2,20,109,192.1.105.222,xpkpo.com.cn,80,96.90.186.45,sptechcon.com,80,2020-06-23 12:34:42.938
2333,17898.4,12,64,59.6.250.82,lifeofahomeschoolmom.com,80,235.190.221.190,shimizubank.co.jp,443,2020-06-23 12:34:47.540
2334,13992.3,10,115,55.214.25.168,horizonswales.org,443,11.73.151.46,douxhb.com,443,2020-06-23 12:34:50.900
2335,3203.7,3,130,56.101.2.173,benefind.de,80,17.101.93.156,488088g.com,443,2020-06-23 12:34:51.994
2336,1517.5,2,57,226.217.241.78,zuffa.biz,2831,15.245.202.134,gztymy.com,443,2020-06-23 12:34:54.387
2337,11770.5,8,21,194.216.190.141,captharry.com,80,126.102.151.64,black-crows.com,2989,2020-06-23 12:34:55.778
2338,16475.2,11,109,137.148.101.202,iwnsvg.com,80,200.146.220.143,lincolnapartmentsllc.com,80,2020-06-23 12:34:56.190
2339,28828.5,20,114,32.249.138.83,imsproject.org,443,100.205.24.123,uggolx.nu,443,2020-06-23 12:34:56.849
2340,14369.5,10,10,180.73.52.79,beautyriot.com,443,167.9.103.21,blogup.com,3622,2020-06-23 12:34:57.032
2341,24178.8,17,66,157.4.236.166,premierdevelopment.ru,80,8.241.191.172,couponpal.com,443,2020-06-23 12:34:57.386
2342,29003.1,20,107,159.225.227.27,www-66335.com,443,13.135.86.156,p97hebfzd6DGA.com,5410,2020-06-23 12:34:59.941
2343,2685.4,2,51,137.8.195.180,sasksun.com,443,139.5.237.69,dperezphoto.com,80,2020-06-23 12:35:02.602
2344,21978.4,15,100,118.228.223.207,fishfans.com,443,185.156.54.161,trachtenshop.de,80,2020-06-23 12:35:04.512
2345,18883.2,13,86,182.147.34.8,chamospastry.com,80,5.240.158.41,kirstybroun.com,80,2020-06-23 12:35:06.001
2346,29957.8,20,24,19.137.245.129,obergatlinburg.com,443,70.13.12.131,lfpicc.com,3839,2020-06-23 12:35:06.837
2347,18585.3,13,132,193.58.73.163,sexandthewhitecity.com,443,182.147.34.8,chamospastry.com,80,2020-06-23 12:35:15.795
2348,10807.4,8,110,118.253.152.82,justamir.com,443,36.130.98.158,alantay.com,443,2020-06-23 12:35:15.974
2349,2915.3,2,58,220.26.200.147,wesleystace.com,443,232.52.245.228,visitxm.com,80,2020-06-23 12:35:19.246
2350,24733.9,17,123,25.17.222.25,dtrm.de,443,239.210.207.142,karenbachini.com,80,2020-06-23 12:35:23.199
2351,23275.8,16,106,116.153.31.19,astrium.com,24005,116.242.28.46,vanessavallely.com,443,2020-06-23 12:35:24.188
2352,6294.1,5,34,218.46.43.72,palominorv.com,443,229.127.172.186,lodoeshop.com,443,2020-06-23 12:35:27.564
2353,24586.4,17,88,177.22.163.227,be3p.com,443,139.44.70.234,rtl-west.de,443,2020-06-23 12:35:27.653
2354,5202.1,4,70,46.43.37.48,jenspends.com,443,43.29.3.187,lowest-pricecialis-buy.net,80,2020-06-23 12:35:29.232
2355,6692.7,5,134,193.58.73.163,sexandthewhitecity.com,443,155.193.63.242,adrc.com,2550,2020-06-23 12:35:32.864
2356,13523.9,10,118,83.35.155.191,hopitaldufutur.org,443,175.176.130.14,wk-pharma.fr,80,2020-06-23 12:35:33.783
2357,17447.3,12,120,44.90.236.61,guestbookcentral.com,443,71.118.118.37,origus.com,80,2020-06-23 12:35:37.497
2358,18914.2,13,100,5.42.23.220,voyance-telephone-gratuite.com,443,21.8.164.150,bonsaiclubschio.it,2342,2020-06-23 12:35:41.284
2359,6821.7,5,58,13.20.230.244,v8q3w80DGA.com,443,215.127.250.98,fbwbnx.com.cn,443,2020-06-23 12:35:41.807
2360,28302.3,19,31,235.91.228.128,produceforkids.com,4847,204.141.175.79,134533.live,80,2020-06-23 12:35:51.257
2361,8213.5,6,23,244.11.195.71,urgeschmack.de,80,90.56.87.54,realviewdigital.com,80,2020-06-23 12:35:51.926
2362,7830.4,6,100,54.133.151.123,gamestor.org,80,105.237.1.153,ziahs.com,443,2020-06-23 12:35:53.912
2363,14302.2,10,28,96.169.88.76,yweb.sk,443,37.156.204.131,cybirg.com,80,2020-06-23 12:35:55.443
2364,9117.8,7,73,219.180.137.91,freeliveporn.fun,443,19.137.245.129,obergatlinburg.com,80,2020-06-23 12:35:55.944
2365,15676.0,11,143,90.56.87.54,realviewdigital.com,80,229.168.203.2,lecolonialsf.com,80,2020-06-23 12:35:56.270
2366,5366.9,4,114,139.44.70.234,rtl-west.de,80,5.42.23.220,voyance-telephone-gratuite.com,80,2020-06-23 12:35:56.803
2367,12243.1,9,53,229.171.57.54,q7y7zcnikDGA.com,443,136.86.58.8,3vj0eDGA.com,2098,2020-06-23 12:35:58.613
2368,20054.0,14,3,21.217.84.104,supermen-124.ru,443,145.195.220.213,dudescience.net,443,2020-06-23 12:35:59.335
2369,16450.0,11,130,240.60.9.195,gronze.com,2901,113.51.66.212,educationtoronto.org,80,2020-06-23 12:36:03.601
2370,20749.0,14,142,193.237.131.241,rivercruiseadvisor.com,6200,171.247.182.106,openmusictheory.com,443,2020-06-23 12:36:06.628
2371,4419.7,3,129,94.217.127.244,search-marketing.info,80,128.134.199.115,sillapa.net,443,2020-06-23 12:36:09.134
2372,2982.1,2,31,74.101.84.62,foodproductiondaily.com,443,126.128.213.156,everydaydesi.com,80,2020-06-23 12:36:10.678
2373,27638.7,19,115,197.60.98.41,tv7.kz,4377,7.225.34.218,sdncentral.com,443,2020-06-23 12:36:12.641
2374,1851.8,2,112,146.2.164.109,finto.fi,443,176.16.1.25,pinardelajuliana.org,80,2020-06-23 12:36:13.016
2375,19019.5,13,109,182.225.160.254,446556.org,443,171.247.182.106,openmusictheory.com,80,2020-06-23 12:36:14.554
2376,22424.8,15,134,227.76.125.52,bosshoss.com,443,156.246.26.95,tanp.jp,443,2020-06-23 12:36:14.879
2377,28747.8,20,125,156.12.173.72,postpartum.org,80,180.73.52.79,beautyriot.com,443,2020-06-23 12:36:17.749
2378,22472.6,15,66,83.246.59.217,acne.se,443,193.12.172.61,rushabhjackie.com,443,2020-06-23 12:36:17.754
2379,14662.5,10,31,139.5.237.69,dperezphoto.com,80,17.101.93.156,488088g.com,443,2020-06-23 12:36:18.159
2380,22013.0,15,106,204.141.175.79,134533.live,443,27.165.144.208,strechy-benesov.cz,443,2020-06-23 12:36:19.571
2381,6643.8,5,129,127.233.105.94,l4lcxr9ocdDGA.com,443,86.156.68.215,itbppublicschoolsaboli.com,80,2020-06-23 12:36:19.977
2382,24878.1,17,90,106.230.227.99,jwv.org,443,0.142.211.86,cqzmmm.com,80,2020-06-23 12:36:20.027
2383,15458.5,11,131,63.222.208.213,theblockcrypto.com,443,93.83.18.110,whentogo.com,7676,2020-06-23 12:36:27.803
2384,4373.1,3,109,220.26.200.147,wesleystace.com,4409,58.252.185.11,ibon.com.tw,80,2020-06-23 12:36:28.177
2385,10560.0,8,71,49.142.65.91,22v.cn,80,156.12.173.72,postpartum.org,443,2020-06-23 12:36:34.992
2386,22649.0,16,14,49.142.65.91,22v.cn,80,100.205.24.123,uggolx.nu,1486,2020-06-23 12:36:38.419
2387,25910.7,18,68,105.49.16.103,tarimorman.gov.tr,3849,164.158.98.33,coin-hive.com,4449,2020-06-23 12:36:43.443
2388,18593.2,13,27,5.240.158.41,kirstybroun.com,80,24.63.62.185,modavracha.com,80,2020-06-23 12:36:48.125
2389,22821.2,16,143,17.53.197.234,oz.au,80,123.135.198.60,2000888.com,443,2020-06-23 12:36:50.758
2390,24071.5,17,14,123.202.110.30,jsltjl.cn,10253,172.21.17.158,fesflowers.com,80,2020-06-23 12:36:52.110
2391,1585.1,2,143,236.187.223.73,nwipie.com,443,161.253.96.252,maiqin.com,443,2020-06-23 12:36:56.287
2392,18802.8,13,100,254.199.53.247,redfin.ca,443,76.239.161.120,haiku-os.org,443,2020-06-23 12:36:59.108
2393,20168.3,14,113,159.225.227.27,www-66335.com,1462,204.141.175.79,134533.live,80,2020-06-23 12:36:59.419
2394,19980.2,14,113,29.79.14.221,espacoacademico.com.br,443,126.187.86.220,ppzdravi.cz,80,2020-06-23 12:36:59.956
2395,8393.1,6,90,99.119.133.210,iknowthat.com,80,114.101.57.64,advancedrecoverysystems.com,80,2020-06-23 12:37:00.690
2396,22929.8,16,136,142.160.60.89,osmmenye.com,80,92.233.209.10,saros-center.ru,80,2020-06-23 12:37:02.248
2397,14963.9,10,135,99.130.248.7,pillcost.space,80,221.68.45.74,qeeq.com,1376,2020-06-23 12:37:03.549
2398,6087.1,5,96,76.239.161.120,haiku-os.org,80,148.35.167.230,redbarrelsgames.com,80,2020-06-23 12:37:12.859
2399,25202.5,17,28,54.152.214.180,inlandsbanan.se,443,130.91.71.147,np.edu,80,2020-06-23 12:37:14.512
2400,6280.4,5,35,156.12.173.72,postpartum.org,80,55.148.30.241,markbittman.com,443,2020-06-23 12:37:16.112
2401,3463.8,3,106,156.12.173.72,postpartum.org,443,193.12.172.61,rushabhjackie.com,443,2020-06-23 12:37:16.975
2402,13788.5,10,136,244.11.195.71,urgeschmack.de,443,243.236.103.245,rrk4mb72DGA.com,443,2020-06-23 12:37:18.461
2403,22242.9,15,103,201.81.106.38,realaudio.com,1916,38.222.51.4,e5421.com,9023,2020-06-23 12:37:19.986
2404,15406.7,11,116,145.195.220.213,dudescience.net,443,251.117.134.167,dcvkt.icu,443,2020-06-23 12:37:22.665
2405,23393.3,16,44,130.91.71.147,np.edu,443,178.45.43.72,channeladvisor.com,443,2020-06-23 12:37:31.999
2406,13105.2,9,53,54.203.14.201,hvcmwq.cn,5021,134.72.119.210,xvidoes.site,443,2020-06-23 12:37:33.610
2407,28155.7,19,134,241.190.108.171,fxp.co.il,443,243.248.84.230,keeneeng.com,443,2020-06-23 12:37:34.143
2408,2062.9,2,132,125.110.140.190,3fyie0tDGA.com,443,136.86.58.8,3vj0eDGA.com,80,2020-06-23 12:37:36.631
2409,23889.1,16,55,238.39.72.109,hbindustry.cn,14143,124.113.72.81,arrowfeed.net,443,2020-06-23 12:37:37.358
2410,7010.5,5,123,76.81.110.179,vpsite.it,5705,140.92.57.155,jxjaxf.com.cn,443,2020-06-23 12:37:38.497
2411,12854.4,9,93,221.68.45.74,qeeq.com,80,184.57.0.131,jagfn.com,80,2020-06-23 12:37:41.184
2412,6544.9,5,34,92.233.209.10,saros-center.ru,80,56.44.159.226,lpgezut.cn,443,2020-06-23 12:37:46.152
2413,20100.4,14,87,158.0.21.72,locanto.ca,443,123.135.198.60,2000888.com,443,2020-06-23 12:37:46.241
2414,23683.9,16,70,106.230.227.99,jwv.org,212,194.216.190.141,captharry.com,443,2020-06-23 12:37:46.461
2415,7191.3,5,49,143.135.152.193,securenet.net,443,75.52.97.184,wotsit.org,443,2020-06-23 12:37:47.747
2416,4742.4,4,134,0.142.211.86,cqzmmm.com,443,88.68.73.235,replicajerseysnfl.com,80,2020-06-23 12:37:48.070
2417,19471.5,13,113,208.81.255.39,019240.live,443,121.187.74.8,potus.com,443,2020-06-23 12:37:49.852
2418,9047.6,7,71,132.128.57.17,ismarttiger.com,80,56.221.7.126,earhq.icu,80,2020-06-23 12:37:52.375
2419,1902.7,2,132,255.184.21.184,hillspet.de,443,19.72.247.31,cyvdd.icu,443,2020-06-23 12:37:57.932
2420,17575.7,12,86,19.72.247.31,cyvdd.icu,80,177.147.181.187,sting.co,443,2020-06-23 12:37:59.034
2421,24331.1,17,131,124.113.72.81,arrowfeed.net,80,204.141.175.79,134533.live,80,2020-06-23 12:38:00.418
2422,26043.2,18,69,229.127.172.186,lodoeshop.com,80,249.145.67.126,hsn.com,80,2020-06-23 12:38:01.859
2423,28603.1,20,44,208.153.91.141,fastventure.co,80,230.167.169.2,mcmastercarr.com,7173,2020-06-23 12:38:02.613
2424,29412.5,20,72,8.241.191.172,couponpal.com,443,159.161.11.31,cashadvanceccet.com,443,2020-06-23 12:38:06.275
2425,17741.2,12,73,167.9.103.21,blogup.com,443,8.241.191.172,couponpal.com,80,2020-06-23 12:38:06.342
2426,22602.8,16,52,28.81.69.0,billigekreditesuche.top,443,83.246.59.217,acne.se,443,2020-06-23 12:38:12.397
2427,20217.8,14,9,207.157.159.71,suvbvk.icu,443,184.57.0.131,jagfn.com,443,2020-06-23 12:38:26.031
2428,15880.7,11,65,197.60.98.41,tv7.kz,80,10.50.36.156,www-665661.com,9080,2020-06-23 12:38:26.071
2429,24756.3,17,72,57.209.44.38,intertrustgroup.com,2956,8.241.191.172,couponpal.com,3073,2020-06-23 12:38:28.478
2430,20073.0,14,96,194.216.190.141,captharry.com,8276,61.62.217.31,supersentai.com,80,2020-06-23 12:38:30.543
2431,3528.8,3,56,240.215.191.113,toscanafantastica.com,443,185.156.54.161,trachtenshop.de,80,2020-06-23 12:38:31.021
2432,28320.3,19,91,207.248.65.88,xiaoying.tv,443,118.253.152.82,justamir.com,80,2020-06-23 12:38:31.179
2433,26244.9,18,24,236.187.223.73,nwipie.com,443,157.183.126.119,thehealthynfit.com,80,2020-06-23 12:38:34.042
2434,7624.0,6,135,97.157.246.1,cartermuseum.org,3792,236.187.223.73,nwipie.com,687,2020-06-23 12:38:35.901
2435,15560.4,11,26,208.153.91.141,fastventure.co,443,126.187.86.220,ppzdravi.cz,80,2020-06-23 12:38:37.565
2436,21191.0,15,4,229.226.161.234,networkofcare.org,80,17.53.197.234,oz.au,80,2020-06-23 12:38:37.768
2437,14206.8,10,83,61.204.51.253,fjynp.icu,2014,148.131.23.219,goochandhousego.com,443,2020-06-23 12:38:41.249
2438,8187.8,6,54,159.225.227.27,www-66335.com,80,21.217.84.104,supermen-124.ru,8990,2020-06-23 12:38:44.185
2439,22059.7,15,132,126.9.131.143,mycoursehelp.com,2839,221.255.122.185,afibscore.com,443,2020-06-23 12:38:47.171
2440,27942.5,19,69,74.101.84.62,foodproductiondaily.com,443,238.39.72.109,hbindustry.cn,3900,2020-06-23 12:38:49.697
2441,24492.3,17,128,71.58.225.52,giipo.com,1707,180.73.52.79,beautyriot.com,443,2020-06-23 12:38:50.743
2442,20379.9,14,48,94.217.127.244,search-marketing.info,80,157.208.129.123,yankeemagazine.com,80,2020-06-23 12:38:52.229
